stop_id,stop_name,stop_lat,stop_lon,stop_code,location_type,parent_station,wheelchair_boarding,departement,source_gtfs
400073,Port d'Atel. abribus gar,47.763994,6.037646,47,0,,,70,70_haute_saone
400074,Port d'Atel. Beauregard,47.771038,6.031602,48,0,,,70,70_haute_saone
400289,Saussots,47.445109,5.626849,3715,0,,,70,70_haute_saone
400100,Bourgeons,47.465967,5.582126,84,0,,,70,70_haute_saone
400101,Croisée John Deere,47.456847,5.587765,86,0,,,70,70_haute_saone
400120,Village,47.541923,5.69403,106,0,,,70,70_haute_saone
400076,Village,47.786765,6.009276,147,0,,,70,70_haute_saone
400145,BEAUJEU - St Vallier,47.498672,5.676257,152,0,,,70,70_haute_saone
400146,BEAUJEU - Pierrejux,47.514593,5.671632,153,0,,,70,70_haute_saone
400147,BEAUJEU - Quitteur école,47.528268,5.675487,154,0,,,70,70_haute_saone
400306,BEAUMOTTE - Mairie,47.41964,6.179554,3732,0,,,70,70_haute_saone
400307,BEAUMOTTE - Aubertans,47.453731,6.164933,3733,0,,,70,70_haute_saone
400193,BONNEVENT - Place de l'église,47.391567,5.933019,184,0,,,70,70_haute_saone
400194,BONNEVENT - Velloreille,47.398266,5.936093,185,0,,,70,70_haute_saone
400323,Place Napoléon,47.894447,6.24148,3749,0,,,70,70_haute_saone
400000,Salon de coiffure,47.422608,5.840744,244,0,,,70,70_haute_saone
400308,Abri bus,47.430918,6.194868,3734,0,,,70,70_haute_saone
400159,Fontaine,47.639361,6.786151,263,0,,,70,70_haute_saone
400160,Auberge Fleurie,47.641748,6.792132,265,0,,,70,70_haute_saone
400294,Gare,47.702771,6.70102,3720,0,,,70,70_haute_saone
400295,Place,47.70548,6.684537,3721,0,,,70,70_haute_saone
400296,Pharmacie,47.703509,6.681055,3722,0,,,70,70_haute_saone
400297,La Piotnaz,47.694038,6.654681,3723,0,,,70,70_haute_saone
400102,Leffond,47.662644,5.463595,288,0,,,70,70_haute_saone
400103,Neuvelle les Ch.,47.585645,5.54537,294,0,,,70,70_haute_saone
400104,Chateau,47.617195,5.512447,295,0,,,70,70_haute_saone
400287,LA CHAPELLE L. LUX. - Lotissement,47.775657,6.372795,3713,0,,,70,70_haute_saone
400327,Pont,47.750505,6.420451,3753,0,,,70,70_haute_saone
400328,Eglise,47.742948,6.410426,3754,0,,,70,70_haute_saone
400018,COMBEAUFTNE - Rue du Moulin,47.709456,5.886087,375,0,,,70,70_haute_saone
400019,COMBEAUFTNE - La Vierge,47.708747,5.893484,377,0,,,70,70_haute_saone
400309,DAMPIERRE/LIN - Grande rue Eglise,47.511406,6.232997,3735,0,,,70,70_haute_saone
400310,DAMPIERRE/LIN - Grillardes,47.554389,6.230272,3736,0,,,70,70_haute_saone
400105,ECUELLE,47.551667,5.555457,484,0,,,70,70_haute_saone
400052,FONTAINE - Centre,47.856959,6.334065,548,0,,,70,70_haute_saone
400053,FONTAINE - Pont SNCF,47.851213,6.342101,549,0,,,70,70_haute_saone
400054,FONTAINE - Baraques Chardin,47.877983,6.310493,550,0,,,70,70_haute_saone
400311,FONTENOIS - Village abri bus,47.484976,6.235196,3737,0,,,70,70_haute_saone
400312,FONTENOIS - Gare,47.475867,6.236882,3738,0,,,70,70_haute_saone
400042,Place De Gaulle,47.886198,6.403615,562,0,,,70,70_haute_saone
3103049,Croix Daillot,47.875206,6.390748,10000090,0,,,70,70_haute_saone
400182,Le Château,47.894394,6.427946,568,0,,,70,70_haute_saone
400161,FRAHIER - Les Barres,47.662491,6.736931,601,0,,,70,70_haute_saone
400121,FRESNE ST MAMES - Village,47.54858,5.859738,621,0,,,70,70_haute_saone
400001,FRETIGNEY - Velloreille,47.482453,5.939016,638,0,,,70,70_haute_saone
400078,GEVIGNEY - Gevigney village,47.798795,5.931457,668,0,,,70,70_haute_saone
400002,GRANDVELLE - Village,47.508342,5.995735,681,0,,,70,70_haute_saone
400079,Ruz de Vellemoz,47.680923,6.082786,689,0,,,70,70_haute_saone
400080,Ville,47.827757,5.901651,720,0,,,70,70_haute_saone
400313,LOULANS - Gare,47.438095,6.210902,3739,0,,,70,70_haute_saone
400003,MAILLEY - Centre,47.537597,6.052006,782,0,,,70,70_haute_saone
400148,Carrefour,47.593891,5.738381,810,0,,,70,70_haute_saone
400315,Mairie abribus,47.466741,6.258344,3741,0,,,70,70_haute_saone
400122,MONTUREUX ET P - Haut Fourneau,47.5074598,5.6376913,862,0,,,70,70_haute_saone
3104108,MONTUREUX ET P - Haut Fourneau,47.507524,5.6374587,10000095,0,,,70,70_haute_saone
400149,MONTUREUX - Prantigny,47.492795,5.657354,863,0,,,70,70_haute_saone
400106,Village,47.532139,5.564046,921,0,,,70,70_haute_saone
400162,Croisée Belfort,47.717709,6.736107,950,0,,,70,70_haute_saone
400163,Les Onchères,47.746399,6.729262,955,0,,,70,70_haute_saone
400164,Le Rapois,47.736859,6.728463,956,0,,,70,70_haute_saone
400165,La Rue,47.730979,6.730497,957,0,,,70,70_haute_saone
400166,Les Pierres,47.7136375,6.7342322,959,0,,,70,70_haute_saone
400167,Poierie-Malbazin,47.726831,6.732165,960,0,,,70,70_haute_saone
400168,La Chaillée,47.697691,6.735139,962,0,,,70,70_haute_saone
400169,Centre,47.720042,6.731815,963,0,,,70,70_haute_saone
400170,PLANCHER MINES - Lavoir,47.770373,6.74257,966,0,,,70,70_haute_saone
400171,PLANCHER MINES - Place Mairie,47.760851,6.741583,967,0,,,70,70_haute_saone
400172,PLANCHER MINES - Rue de France,47.758294,6.739499,968,0,,,70,70_haute_saone
400173,PLANCHER MINES - Rue des Vosges,47.763837,6.741945,969,0,,,70,70_haute_saone
400029,POLAINCOURT - Clairefontaine,47.85743,6.081735,973,0,,,70,70_haute_saone
400020,PORT/SAONE - Place Libération,47.687932,6.048818,989,0,,,70,70_haute_saone
400021,PORT/SAONE - Mairie,47.688942,6.043018,990,0,,,70,70_haute_saone
400329,Centre,47.734257,6.426663,3755,0,,,70,70_haute_saone
400330,Faubourg,47.732213,6.432312,3756,0,,,70,70_haute_saone
400123,Village,47.582835,6.011171,1027,0,,,70,70_haute_saone
400150,Mairie,47.471358,5.630983,1043,0,,,70,70_haute_saone
400151,Cerisiers,47.473625,5.641241,1044,0,,,70,70_haute_saone
400152,Sablière,47.469083,5.618075,1045,0,,,70,70_haute_saone
400298,Eglise,47.70023,6.631204,3724,0,,,70,70_haute_saone
400299,Le Plain,47.698746,6.654752,3725,0,,,70,70_haute_saone
400300,La Verrerie,47.677249,6.534232,3726,0,,,70,70_haute_saone
400044,ST LOUP/SEM - Place Jacquez,47.885554,6.275816,1130,0,,,70,70_haute_saone
400055,ST LOUP/SEM - Gare,47.882059,6.290553,1132,0,,,70,70_haute_saone
400030,ST REMY EN COMTE - Mairie,47.834541,6.093866,1143,0,,,70,70_haute_saone
400056,Centre,47.695431,6.278753,1164,0,,,70,70_haute_saone
400057,La Montoillotte,47.680241,6.253174,1165,0,,,70,70_haute_saone
400124,Village,47.546804,5.745051,1173,0,,,70,70_haute_saone
400022,SCEY/SAONE - Mairie,47.665447,5.967362,1176,0,,,70,70_haute_saone
400023,SCEY/SAONE - Eglise,47.669798,5.963968,1178,0,,,70,70_haute_saone
400126,Seveux Village,47.556539,5.748878,1203,0,,,70,70_haute_saone
400153,Carrefour,47.626933,5.795083,1233,0,,,70,70_haute_saone
400290,VELESMES - Centre,47.418517,5.703383,3716,0,,,70,70_haute_saone
400210,Abribus RD13,47.600946,6.045037,1313,0,,,70,70_haute_saone
400211,Garage,47.607206,6.045979,1314,0,,,70,70_haute_saone
400128,VELLEXON - Village,47.562062,5.80608,1320,0,,,70,70_haute_saone
400129,VELLEXON - Queutrey,47.566246,5.81491,1321,0,,,70,70_haute_saone
400130,RD70,47.521111,5.647042,1329,0,,,70,70_haute_saone
400316,Village Place,47.599841,6.219551,3742,0,,,70,70_haute_saone
400317,Marcassins,47.570396,6.236282,3743,0,,,70,70_haute_saone
400081,VITREY/MANCE - Pharmacie,47.813737,5.759786,1375,0,,,70,70_haute_saone
400184,6 place de l'Hotel de Ville,47.9263859,6.4844251,1552,0,,,70,70_haute_saone
400185,Larrière,47.909843,6.461631,1553,0,,,70,70_haute_saone
400301,Gare,47.683282,6.492349,3727,0,,,70,70_haute_saone
400324,Station service,47.92041,6.100611,3750,0,,,70,70_haute_saone
400031,Collège,47.924497,6.100851,1598,0,,,70,70_haute_saone
400291,Village,47.393003,5.759397,3717,0,,,70,70_haute_saone
400335,BEAUJEU - Beaujeu école prim,47.505268,5.675299,3761,0,,,70,70_haute_saone
400154,Collège Delaunay,47.448115,5.579012,1717,0,,,70,70_haute_saone
400058,ST LOUP/SEM - Collège,47.885123,6.280067,1730,0,,,70,70_haute_saone
400322,Gare Routière,47.573715,6.7637823,3748,0,,,70,70_haute_saone
400059,LUXEUIL - Collège des Thermes,47.821074,6.363966,1749,0,,,70,70_haute_saone
400060,LUXEUIL - Hôpital,47.822101,6.377627,1750,0,,,70,70_haute_saone
400061,LUXEUIL - Lycée Lumière,47.825287,6.375095,1751,0,,,70,70_haute_saone
400302,Les Sources,47.689636,6.498975,3728,0,,,70,70_haute_saone
400005,Lycée Haberges,47.6292293,6.139264,1777,0,,,70,70_haute_saone
400006,Lycée Belin,47.633877,6.164815,1779,0,,,70,70_haute_saone
400207,Collège Macé,47.61936,6.158775,1780,0,,,70,70_haute_saone
400009,Pôle multimodal,47.6180736,6.1496612,1785,0,,,70,70_haute_saone
400155,Groupe scolaire,47.624416,5.781865,1798,0,,,70,70_haute_saone
400318,Gare,47.590448,6.230063,3744,0,,,70,70_haute_saone
400107,Les Petits Prés,47.612997,5.5164,1861,0,,,70,70_haute_saone
400032,POLAINCOURT - Centre,47.88323,6.071287,1873,0,,,70,70_haute_saone
400319,COLOMBE  - Essernay,47.606599,6.219206,3745,0,,,70,70_haute_saone
400320,COLOMBE  - Village abri bus,47.612947,6.211577,3746,0,,,70,70_haute_saone
400175,Gambetta,47.633684,6.857194,1928,0,,,70,70_haute_saone
400177,Lycée Follereau rue L.MARCHAL,47.63707,6.845925,1940,0,,,70,70_haute_saone
400195,Monument,47.322305,5.864812,1946,0,,,70,70_haute_saone
400303,Avenue Pasteur,47.697308,6.640849,3729,0,,,70,70_haute_saone
400064,PEM Viotte,47.246932,6.022751,1982,0,,,70,70_haute_saone
400108,Gare routière,47.4478,5.596128,2000,0,,,70,70_haute_saone
400131,Croisée RD70,47.456073,5.589283,2001,0,,,70,70_haute_saone
400132,Alouettes,47.460012,5.596839,2002,0,,,70,70_haute_saone
400196,Centre,47.319947,5.892449,2091,0,,,70,70_haute_saone
400109,Marceau,47.801644,5.426189,2262,0,,,70,70_haute_saone
400110,Verdun,47.804464,5.434443,2263,0,,,70,70_haute_saone
400111,République,47.807491,5.445351,2264,0,,,70,70_haute_saone
400112,Village,47.691415,5.46002,2265,0,,,70,70_haute_saone
400113,Place,47.70205,5.449114,2266,0,,,70,70_haute_saone
400133,Belle Ante,47.551172,5.760371,2267,0,,,70,70_haute_saone
400134,Le Verjoulot,47.569903,5.959628,2268,0,,,70,70_haute_saone
400065,Transformateur,47.777594,6.346463,2270,0,,,70,70_haute_saone
400066,LUXEUIL - Gare SNCF,47.815158,6.372688,2271,0,,,70,70_haute_saone
400083,Gare SNCF,47.8367766,5.9032273,2295,0,,,70,70_haute_saone
400084,Foyer rural,47.821287,5.910309,2296,0,,,70,70_haute_saone
400010,FRETIGNEY - Gymnase,47.487619,5.94419,2342,0,,,70,70_haute_saone
400156,Zône industrielle,47.45436,5.593711,2352,0,,,70,70_haute_saone
400157,Place,47.5912521,5.7280708,2360,0,,,70,70_haute_saone
400085,Mairie,47.877683,5.867052,2370,0,,,70,70_haute_saone
400033,Centre,47.922092,6.097582,2497,0,,,70,70_haute_saone
400199,GINKO Temis,47.253158,5.997338,2693,0,,,70,70_haute_saone
400200,OISELAY - Mairie,47.420706,5.932143,2699,0,,,70,70_haute_saone
400201,Carrefour,47.317066,5.866268,2724,0,,,70,70_haute_saone
400011,VILLERS CHEMIN - Croisée routes,47.440901,5.874883,2726,0,,,70,70_haute_saone
400202,OISELAY - Grachaux,47.437501,5.903581,2727,0,,,70,70_haute_saone
400034,Carrefour,47.828039,6.063022,2823,0,,,70,70_haute_saone
400292,Carrefour,47.400643,5.742781,3718,0,,,70,70_haute_saone
400067,Herriot,47.8040497,6.3836754,2850,0,,,70,70_haute_saone
3104107,Herriot,47.8048179,6.3835742,10000094,0,,,70,70_haute_saone
400086,MONTUREUX LES B - Rue Sacquelle,47.814153,5.985007,2861,0,,,70,70_haute_saone
400087,Village,47.715653,6.035806,2928,0,,,70,70_haute_saone
400024,LA NEUVELLE  - Centre abribus,47.694249,5.933946,2933,0,,,70,70_haute_saone
400293,Centre,47.371503,5.77627,3719,0,,,70,70_haute_saone
400203,Pôle Educatif,47.348066,5.9386352,2945,0,,,70,70_haute_saone
400088,Place de la Mairie,47.862672,5.846902,2966,0,,,70,70_haute_saone
400212,Village,47.584998,6.05063,2982,0,,,70,70_haute_saone
400213,Village,47.565097,6.027817,2983,0,,,70,70_haute_saone
400089,Eglise,47.796524,5.703826,2998,0,,,70,70_haute_saone
400090,Village,47.859879,5.885922,3000,0,,,70,70_haute_saone
400091,VERNOIS/MANCE - Eglise,47.845737,5.785569,3007,0,,,70,70_haute_saone
400114,CHARGEY - Village,47.4873384,5.5753434,3093,0,,,70,70_haute_saone
400135,DAMPIERRE/S - Pharmacie,47.555481,5.678274,3096,0,,,70,70_haute_saone
400013,Place,47.406633,5.814773,3103,0,,,70,70_haute_saone
400204,CHAMBORNAY L PIN - Mairie école,47.337245,5.907294,3107,0,,,70,70_haute_saone
400014,Brel,47.633779,6.17045,3123,0,,,70,70_haute_saone
400035,Abribus,47.692457,6.108018,3128,0,,,70,70_haute_saone
400036,Place,47.766217,6.102243,3133,0,,,70,70_haute_saone
400115,Place des Tilleuls,47.4418721,5.5904662,3147,0,,,70,70_haute_saone
400068,LUXEUIL - Rue Jules Adler,47.812973,6.380223,3162,0,,,70,70_haute_saone
400205,Abribus,47.3730027,5.9266188,3163,0,,,70,70_haute_saone
400325,MAILLERONCOURT ST P. - Monument,47.916346,6.132788,3751,0,,,70,70_haute_saone
400069,FONTAINE - Rue du Vay,47.862152,6.330149,3172,0,,,70,70_haute_saone
400326,Abri bus,47.897896,6.22287,3752,0,,,70,70_haute_saone
400178,Faubourg de Lyon,47.632301,6.849388,3260,0,,,70,70_haute_saone
400179,Chauffe-cul,47.686651,6.736492,3266,0,,,70,70_haute_saone
400180,Hôpital,47.643078,6.853358,3289,0,,,70,70_haute_saone
3103048,Place Boichu,47.4434758,5.5958598,10000089,0,,,70,70_haute_saone
400304,Les Cloies,47.678669,6.502585,3730,0,,,70,70_haute_saone
400305,D619,47.689932,6.569274,3731,0,,,70,70_haute_saone
400321,FONTENOIS - Rue des Bruyères,47.489547,6.226775,3747,0,,,70,70_haute_saone
400209,Rue petits graviers,47.735751,6.059765,3558,0,,,70,70_haute_saone
3104104,République ,47.622524,6.160174,10000091,0,,,70,70_haute_saone
400181,FRAHIER - Poste,47.658925,6.747792,3575,0,,,70,70_haute_saone
400116,ARC LES GRAY- Gare  de Gray,47.451479,5.578388,3632,0,,,70,70_haute_saone
400136,Colly,47.542182,5.69946,3634,0,,,70,70_haute_saone
400092,CHALINDREY  SNCF,47.810318,5.443305,3636,0,,,70,70_haute_saone
400093,Place de la Barre,47.781854,5.603268,3639,0,,,70,70_haute_saone
400117,LA PAILLY - La Pailly,47.791617,5.414784,3640,0,,,70,70_haute_saone
400118,Rivières le bo,47.737645,5.441632,3641,0,,,70,70_haute_saone
400119,Grandchamp,47.723503,5.450967,3642,0,,,70,70_haute_saone
400141,Soing,47.554535,5.850534,3646,0,,,70,70_haute_saone
400094,Chaudenay,47.824594,5.500706,3648,0,,,70,70_haute_saone
400095,Jarges,47.730105,6.055072,3650,0,,,70,70_haute_saone
400096,PORT/SAONE - Centre,47.688345,6.044973,3651,0,,,70,70_haute_saone
400097,PORT/SAONE - La Mognotte,47.687603,6.053569,3652,0,,,70,70_haute_saone
400142,Village,47.570671,5.953703,3654,0,,,70,70_haute_saone
400098,Torcenay,47.815567,5.463128,3655,0,,,70,70_haute_saone
400332,VERNOIS/MANCE - Gare SNCF,47.832738,5.781056,3758,0,,,70,70_haute_saone
400158,VAUCONCOURT - Carf  D70XD43,47.659261,5.827472,3675,0,,,70,70_haute_saone
400208,SUPER U,47.630545,6.168953,3712,0,,,70,70_haute_saone
3104109,Abris bus monument,47.312271,5.867922,10000096,0,,,70,70_haute_saone
400333,Rue de Londres,47.630733,6.844108,3759,0,,,70,70_haute_saone
400334,James Long,47.641829,6.85636,3760,0,,,70,70_haute_saone
3104111,LOULANS - Abribus rue des vignes,47.4450346,6.2067242,10000098,0,,,70,70_haute_saone
400336,La Louviere,47.712916,6.038895,3762,0,,,70,70_haute_saone
3104105,DAMPIERRE/S- rue Carnot,47.557009,5.6809667,10000092,0,,,70,70_haute_saone
3104106,DAMPIERRE/S- rue Carnot,47.5571595,5.6810445,10000093,0,,,70,70_haute_saone
3104110,RECOLOGNE D619,47.69998,6.6036658,10000097,0,,,70,70_haute_saone
500209,Gare SNCF,46.668748,5.55163,10019,0,,,71,71_saone_loire
500217,Mairie,47.044631,4.021782,10049,0,,,71,71_saone_loire
3103029,L.E.P.,47.059598,3.937989,16479,0,,,71,71_saone_loire
500218,Place Notre Dame,47.062945,3.934099,10053,0,,,71,71_saone_loire
500181,Montagny,46.797742,4.97422,10100,0,,,71,71_saone_loire
500193,Le Port,46.814936,4.93932,10103,0,,,71,71_saone_loire
500194,Rue sur les Etangs,46.803635,4.940194,10105,0,,,71,71_saone_loire
500008,Bourg,46.523433,4.677691,10110,0,,,71,71_saone_loire
500219,Corcelles bourg,47.040964,4.077828,10120,0,,,71,71_saone_loire
500108,Les Baumes,46.894015,4.386979,10126,0,,,71,71_saone_loire
500064,Gare SNCF,46.954211,4.292502,10141,0,,,71,71_saone_loire
500065,Place Champ de Mars,46.949883,4.299123,10142,0,,,71,71_saone_loire
500066,Pont l'Evêque,46.956014,4.314234,10143,0,,,71,71_saone_loire
500067,Base du vallon,46.955006,4.319014,10144,0,,,71,71_saone_loire
500220,Les Moreaux,46.966186,4.276461,10148,0,,,71,71_saone_loire
500221,Pierrefitte,46.961764,4.281537,10149,0,,,71,71_saone_loire
500086,St Jean,46.957949,4.300651,10156,0,,,71,71_saone_loire
500068,La Celle d'en Bas,46.925194,4.425521,10161,0,,,71,71_saone_loire
500069,La Celle d'en Haut,46.930107,4.418561,10165,0,,,71,71_saone_loire
500148,Les Petits Bois,46.616389,5.12884,10180,0,,,71,71_saone_loire
500114,Gare,46.428477,4.408423,10208,0,,,71,71_saone_loire
500166,R.N. 6,46.663229,4.866028,10210,0,,,71,71_saone_loire
500009,Place de la Liberté,46.732201,4.684798,10231,0,,,71,71_saone_loire
500138,Mairie,46.698377,4.390193,10246,0,,,71,71_saone_loire
500167,Venières,46.598871,4.901389,10284,0,,,71,71_saone_loire
500168,Le Jonchet,46.601747,4.895605,10285,0,,,71,71_saone_loire
500047,Le Bourg,46.643324,5.180487,10292,0,,,71,71_saone_loire
500048,Le Pré du Vernay,46.648785,5.167188,10293,0,,,71,71_saone_loire
500049,Le Châtelet,46.654985,5.1460652,10294,0,,,71,71_saone_loire
500010,Collège La Varandain,46.712733,4.698941,10364,0,,1,71,71_saone_loire
500011,Gare,46.713117,4.700945,10367,0,,1,71,71_saone_loire
500012,Centre,46.712691,4.694556,10369,0,,1,71,71_saone_loire
500087,Gare,46.906529,4.750717,10378,0,,,71,71_saone_loire
500000,Gare Routière,46.780878,4.844459,10395,0,,1,71,71_saone_loire
500144,Place Mathias,46.78623,4.858635,10402,0,,,71,71_saone_loire
500013,CHARNAY - Gare,46.298871,4.776269,10509,0,,,71,71_saone_loire
500115,Rue de Champagny,46.435416,4.273183,10525,0,,1,71,71_saone_loire
500071,Bel Air,46.839015,4.659321,10526,0,,,71,71_saone_loire
500015,Vessey,46.778482,4.804741,10559,0,,,71,71_saone_loire
500016,Les Filletières,46.666653,4.683424,10586,0,,,71,71_saone_loire
500195,Platière,46.872763,5.045004,10607,0,,,71,71_saone_loire
500017,Gare,46.424605,4.665376,10651,0,,,71,71_saone_loire
500018,Ville,46.433733,4.66246,10653,0,,,71,71_saone_loire
500019,Centre,46.543684,4.686928,10682,0,,,71,71_saone_loire
500020,Bois Dernier,46.535789,4.682671,10683,0,,,71,71_saone_loire
500073,Le Château,46.86206,4.586765,10699,0,,,71,71_saone_loire
500074,République,46.868778,4.573537,10700,0,,,71,71_saone_loire
500075,Varenne,46.875727,4.563642,10701,0,,,71,71_saone_loire
500145,4 Chemins,46.796956,4.424075,10718,0,,,71,71_saone_loire
500146,Hôtel Dieu,46.803035,4.447437,10724,0,,,71,71_saone_loire
500150,Place St Benoit,46.557982,4.997703,10751,0,,,71,71_saone_loire
500151,Place St Benoit,46.558252,4.998672,10753,0,,,71,71_saone_loire
500116,Rue Bartoli,46.479651,3.983017,10819,0,,,71,71_saone_loire
500125,Brierette Mal - Lecl,46.490382,3.997411,10822,0,,,71,71_saone_loire
500117,Gare SNCF,46.484829,3.987922,10824,0,,1,71,71_saone_loire
500126,Cité Scolaire,46.477258,3.992064,10826,0,,,71,71_saone_loire
500088,Quart Dinay,46.994717,4.504923,10887,0,,,71,71_saone_loire
500089,La Garenne,46.985311,4.533097,10890,0,,1,71,71_saone_loire
500090,Place Mairie,46.990892,4.514003,10892,0,,1,71,71_saone_loire
500169,Mairie,46.512075,4.898348,10916,0,,,71,71_saone_loire
500022,Centre,46.781826,4.747419,11024,0,,,71,71_saone_loire
500023,Mortières,46.774684,4.738081,11025,0,,,71,71_saone_loire
500237,Les Perrons,46.626108,4.463735,11031,0,,,71,71_saone_loire
500238,Le Bourg,46.641515,4.447597,11033,0,,,71,71_saone_loire
500127,Place Gal de Gaulle,46.602251,4.05573,11064,0,,,71,71_saone_loire
500128,Guide,46.601332,4.069827,11066,0,,,71,71_saone_loire
500129,Chazey,46.570529,4.057363,11069,0,,,71,71_saone_loire
500130,Route de Digoin,46.597908,4.067743,11070,0,,1,71,71_saone_loire
500153,Le Bourg,46.574596,5.056163,11138,0,,,71,71_saone_loire
500154,Layer,46.568714,5.043575,11139,0,,,71,71_saone_loire
500024,V 5,46.69923,4.690646,11147,0,,,71,71_saone_loire
500025,V 3,46.687212,4.681177,11148,0,,,71,71_saone_loire
500155,Le Bourg,46.556951,4.930347,11152,0,,,71,71_saone_loire
500211,Rue d'Alsace,46.629948,5.226122,11205,0,,,71,71_saone_loire
500156,Bram,46.625975,5.214255,11209,0,,,71,71_saone_loire
500050,Gare SNCF,46.6312,5.217882,11214,0,,1,71,71_saone_loire
500026,Pont de Cotte,46.459899,4.668164,11218,0,,,71,71_saone_loire
500027,Loche Gare TGV,46.282971,4.779036,11243,0,,,71,71_saone_loire
500170,Place de la Barre,46.306401,4.829199,11247,0,,,71,71_saone_loire
500171,Théâtre,46.314774,4.836294,11254,0,,,71,71_saone_loire
500028,Gare Routière,46.302347,4.82498,11256,0,,,71,71_saone_loire
500029,Place,46.576082,4.694687,11259,0,,,71,71_saone_loire
500030,Bif. ,46.55997,4.681902,11260,0,,,71,71_saone_loire
500139,Les Baudots,46.736928,4.560016,11283,0,,,71,71_saone_loire
500131,La Palissade,46.598728,4.130441,11303,0,,,71,71_saone_loire
500109,Gare SNCF,46.833769,4.360016,11309,0,,,71,71_saone_loire
500239,Les Brosses Tillots,46.600214,4.47213,11321,0,,,71,71_saone_loire
500182,Place du Marché,46.799999,5.185068,11358,0,,,71,71_saone_loire
500183,Glairans,46.805214,5.153935,11360,0,,,71,71_saone_loire
500001,Gare SNCF,46.671669,4.36217,11409,0,,,71,71_saone_loire
500002,Jeanne-Rose,46.751076,4.492975,11432,0,,,71,71_saone_loire
500091,Gare SNCF,46.759027,4.481119,11433,0,,,71,71_saone_loire
500003,Poste,46.749686,4.470267,11434,0,,,71,71_saone_loire
500184,Les 5 chemins,46.802077,4.993298,11442,0,,,71,71_saone_loire
500051,Le Bourg,46.677139,5.11217,11483,0,,1,71,71_saone_loire
500052,La Croix,46.681365,5.114324,11484,0,,,71,71_saone_loire
500240,Le Bourg,46.630021,4.477517,11487,0,,,71,71_saone_loire
500132,Les Boileaux,46.597877,4.134487,11560,0,,,71,71_saone_loire
500053,La Croix de Velard,46.710224,4.960755,11562,0,,,71,71_saone_loire
500054,Route de Louhans,46.717657,4.951725,11563,0,,,71,71_saone_loire
500055,Grand Mont,46.731507,4.924354,11567,0,,,71,71_saone_loire
500118,Gare SNCF,46.447652,4.113823,11609,0,,,71,71_saone_loire
500119,L.SacréCoeur/Jd'Arc,46.450942,4.125481,11611,0,,,71,71_saone_loire
3103485,Le Bourg,46.913707,4.635744,16480,0,,,71,71_saone_loire
500196,Château,46.883606,5.267397,11676,0,,,71,71_saone_loire
500197,Terrans,46.884568,5.223122,11677,0,,,71,71_saone_loire
500157,Le Bourg,46.59728,5.090783,11726,0,,,71,71_saone_loire
500212,Le Bourg,46.644871,5.302633,11735,0,,,71,71_saone_loire
500133,La Vesvre,46.536229,4.042116,11741,0,,,71,71_saone_loire
500134,Le Bourg,46.533183,4.027886,11749,0,,,71,71_saone_loire
500031,Les Marguerons,46.741348,4.712465,11783,0,,,71,71_saone_loire
500222,Le Pommoy,47.028838,4.093695,11791,0,,,71,71_saone_loire
500223,Le Bourg,47.02628,4.119186,11795,0,,,71,71_saone_loire
500224,Les Viollots,47.021612,4.140044,11798,0,,,71,71_saone_loire
500172,R.N 6 Les Ongerons,46.425825,4.87736,11828,0,,,71,71_saone_loire
500173,Mairie-Ecole,46.6915,4.861764,11834,0,,,71,71_saone_loire
500032,Le Bourg,46.654063,4.684021,11882,0,,,71,71_saone_loire
500033,Etiveau,46.637016,4.685837,11883,0,,,71,71_saone_loire
500120,La Valouze,46.391529,4.638998,11913,0,,,71,71_saone_loire
500034,Cimetière,46.754929,4.718627,11945,0,,,71,71_saone_loire
500077,Mairie,46.904292,4.483538,11969,0,,,71,71_saone_loire
500078,La Madeleine,46.907954,4.468765,11972,0,,,71,71_saone_loire
500056,Le Bourg,46.705995,5.0526674,11975,0,,,71,71_saone_loire
500035,Cimetière,46.611871,4.666815,12017,0,,,71,71_saone_loire
500185,Le Bourg,46.752859,5.242175,12022,0,,,71,71_saone_loire
500057,Le Grand Limon,46.705742,5.022634,12035,0,,,71,71_saone_loire
500058,Le Bourg,46.70326,4.982481,12037,0,,,71,71_saone_loire
500004,Le Bourg,46.755449,4.643491,12059,0,,,71,71_saone_loire
500005,Maisons Rouges,46.743458,4.633309,12060,0,,,71,71_saone_loire
500006,Vallerat,46.750129,4.64025,12062,0,,,71,71_saone_loire
500079,Rue Lt Chauveau,46.845456,4.636103,12130,0,,,71,71_saone_loire
500080,Gare,46.848926,4.628771,12131,0,,,71,71_saone_loire
500241,La Croisée de Cray,46.576372,4.5341315,12143,0,,,71,71_saone_loire
500186,Collège Olivier de l,46.815669,5.059572,12185,0,,1,71,71_saone_loire
500187,Perrigny Bif D35-D13,46.809273,5.02847,12186,0,,,71,71_saone_loire
500198,Chevrey,46.85644,5.017783,12202,0,,,71,71_saone_loire
500199,Le Bourg,46.846548,5.00683,12203,0,,,71,71_saone_loire
500036,Pont Paron,46.773829,4.834252,12261,0,,,71,71_saone_loire
500242,Place de la Clochett,46.518302,4.597605,12378,0,,,71,71_saone_loire
500037,Bif. ,46.615801,4.681186,12383,0,,,71,71_saone_loire
500200,Le Bourg,46.903913,5.083007,12396,0,,,71,71_saone_loire
500225,Bellevue,47.011936,4.183067,12410,0,,,71,71_saone_loire
